일자,충전방식,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2024-07-01,완속,553,539,175,105,84,77,196,378,721,616,763,875,735,896,1141,1498,2079,2436,2765,2996,2184,1890,1960,1939
2024-07-02,급속,3200,2160,1400,2040,2280,4520,5320,8440,10440,14000,13760,16520,16840,16360,16720,18120,19480,16880,16640,15160,11240,7480,6960,4640
2024-07-02,완속,679,658,245,112,140,112,189,364,686,637,574,805,854,749,1043,1554,1806,2373,2821,2541,2114,1778,1624,1596
2024-07-03,급속,2880,2240,1320,1400,2360,3760,6640,8400,12000,15600,14120,19360,19960,19000,20120,20680,21880,18800,18000,16200,12120,9160,7160,4400
2024-07-03,완속,616,448,448,154,77,91,245,315,609,763,756,1029,784,1029,1288,1708,1988,2569,2737,2373,2030,2205,1932,1890
2024-07-04,급속,3560,2880,1920,1520,2400,4920,6920,9720,12520,16440,16880,19360,20720,20840,21040,21720,21800,20280,20240,17560,11240,10760,8680,5120
2024-07-04,완속,651,462,455,154,126,182,203,427,819,588,819,952,763,1001,1288,1617,2037,2513,2996,2681,2611,2226,2128,2079
2024-07-05,급속,2880,2920,1880,1440,2840,4280,6920,9760,14480,17320,18160,19920,21080,20200,21160,21920,22400,19840,18520,18320,13560,11360,7520,5560
2024-07-05,완속,700,434,427,147,175,140,196,406,938,826,889,959,959,966,1386,1428,1911,2261,2758,2947,2429,2310,2149,1274
2024-07-06,급속,4440,3280,2440,2000,3120,4840,6840,9520,11520,13640,16560,15200,17680,18000,19280,19120,17480,16800,14120,12520,10560,8120,6960,3920
2024-07-06,완속,798,490,469,273,147,126,273,315,518,763,882,910,1057,1120,1316,1421,1498,1764,2093,1736,2142,1897,1694,1659
2024-07-07,급속,2720,2400,1640,1640,1800,3360,5120,7440,8840,11560,12600,15000,13800,15800,16080,16360,15960,14200,12360,11240,9440,7520,4680,4000
2024-07-07,완속,770,434,427,168,161,189,224,259,553,896,728,980,959,1190,1267,1505,1736,2030,1876,1967,2058,1764,1722,945
2024-07-08,급속,2640,1440,1240,1360,2200,3400,6600,8000,12000,14920,14040,17840,19200,18880,17720,19560,18920,18960,16200,13880,10640,8240,6000,3840
2024-07-08,완속,595,595,266,98,84,98,245,350,623,742,707,805,826,952,1204,1281,1715,2324,2877,2674,1841,2107,1666,1155
2024-07-09,급속,2840,2560,1520,1200,2360,3680,6040,8920,11640,12800,15880,19320,18400,17720,19640,18400,20080,18120,16160,14040,11640,8960,6480,3720
2024-07-09,완속,588,315,308,105,105,77,133,406,749,588,721,770,798,833,1050,1589,1806,2345,2618,2639,2198,2170,1932,1904
2024-07-10,급속,2400,1840,1200,1200,1920,4160,7520,7760,11960,15760,16080,18320,20960,20440,21400,20760,20560,19120,17400,14760,11800,8560,6160,4240
2024-07-10,완속,777,252,238,119,105,140,301,350,623,721,784,889,973,980,1085,1680,2030,2352,2877,2401,2457,2226,1953,1925
2024-07-11,급속,3080,2120,1920,1520,2520,5320,7880,9080,13800,15880,18040,20680,20840,21240,19640,23440,21560,18760,17360,15680,11960,9960,8360,4600
2024-07-11,완속,637,623,203,77,105,70,308,455,665,644,770,875,756,973,1218,1792,1883,2597,2506,2674,2205,2212,2009,1953
2024-07-12,급속,3120,2240,1560,2120,2640,4400,8040,10600,14240,15640,18880,20400,20920,19920,22200,23480,21600,18560,18720,17200,13480,10440,8800,5600
2024-07-12,완속,595,574,280,175,133,147,231,476,686,819,875,1064,931,875,1190,1827,1757,2058,2933,2611,2359,2366,2128,2121
2024-07-13,급속,4960,3160,2120,2040,3000,4680,7160,9320,11760,15680,16880,16080,17200,18960,19120,18200,16480,16320,15000,13200,10880,9920,7240,3760
2024-07-13,완속,770,756,378,259,140,175,294,406,609,805,763,1050,1001,1260,1267,1358,1575,1806,1841,1778,1918,2072,1925,1883
2024-07-14,급속,2720,2080,1440,1400,2000,3280,5400,7160,8800,11960,13960,15240,14480,15840,17160,16120,15400,13720,12920,12480,11440,8640,5680,4200
2024-07-14,완속,770,504,266,217,147,203,245,343,567,616,791,791,1057,1456,1183,1638,1652,2016,1974,2037,2275,1799,1750,994
2024-07-15,급속,2800,1840,1280,760,2000,4040,6400,8760,13240,14840,18400,20160,20480,19480,19000,20440,20480,17960,17160,15720,12520,8560,6040,3480
2024-07-15,완속,609,602,182,189,105,133,224,371,700,826,700,875,742,819,1148,1449,1890,2163,2772,2590,2338,2079,1771,1715
2024-07-16,급속,3160,1880,1600,1160,2320,3840,6480,9320,12160,14800,15240,19680,20320,18000,17920,18160,19000,17640,17120,13040,10800,8160,6400,4000
2024-07-16,완속,595,581,336,98,161,119,252,329,602,693,735,700,784,938,882,1652,1694,2198,2716,2639,2275,2212,2058,1988
2024-07-17,급속,2680,1880,1400,1040,2560,4240,6440,9760,12800,14880,16760,19120,19720,19400,19760,19720,21200,19920,16080,15800,12560,9280,7040,4200
2024-07-17,완속,735,721,168,154,98,91,294,378,728,651,812,1008,840,882,1043,1617,1750,2548,2842,2653,2107,2044,2142,2072
2024-07-18,급속,3320,2400,1520,1560,2400,4200,5800,9840,13560,13880,15640,16520,16720,16960,18400,18640,18280,18800,18200,16120,11160,8560,7640,4840
2024-07-18,완속,679,658,385,133,147,91,273,497,672,917,756,861,574,966,959,1365,1799,2527,2821,2415,2177,2086,1785,1729
2024-07-19,급속,3200,2800,1920,1680,2200,5000,7240,9960,13880,15040,17720,20360,20520,21360,21880,23520,22040,20200,18960,17080,13280,10160,8000,6120
2024-07-19,완속,791,371,364,63,77,140,266,399,735,784,798,980,777,1043,1274,1638,1771,2408,2695,2436,2303,2044,2443,1351
2024-07-20,급속,3160,3400,2120,2280,3040,4280,7000,8960,11400,13400,15120,14880,16520,18760,18480,18800,16280,16960,14880,13400,9560,8680,7320,4280
2024-07-20,완속,791,525,525,189,189,189,252,399,630,784,770,819,1071,1239,1197,1302,1519,1624,1911,1820,2226,1876,1848,1806
2024-07-21,급속,2920,2000,1560,1360,1920,2720,5200,6720,9040,11360,13800,15080,16240,16640,16840,15640,16560,16640,13720,14120,12720,9240,6040,3680
2024-07-21,완속,630,616,210,196,105,182,168,420,553,637,770,1022,1099,1302,1512,1463,1701,1750,2002,2065,2212,1862,1449,1407
2024-07-22,급속,2840,2200,1840,1840,2160,4240,7040,9120,13960,15360,16320,19720,21000,19840,20640,21080,22080,20880,17720,16640,12560,10200,7280,4600
2024-07-22,완속,511,497,287,112,147,182,238,406,686,651,693,875,854,959,1225,1512,1974,2317,2933,2555,1988,2016,1785,1722
2024-07-23,급속,3280,2040,1680,1360,2480,4920,7560,10800,13800,15080,15760,18640,20280,18680,22320,21080,23040,19680,18680,16720,12400,9640,6600,3960
2024-07-23,완속,707,686,350,161,70,112,196,371,672,693,658,868,707,819,1057,1491,1848,2170,2653,2443,2135,1988,1988,1939
2024-07-24,급속,3240,2120,1440,1280,2680,4080,8120,9720,11640,15760,16520,18880,20880,19880,22760,24280,23080,20680,20240,16720,13200,10880,8600,5160
2024-07-24,완속,665,665,301,168,77,112,238,399,651,595,791,931,784,1099,1197,1568,2044,2422,2807,2569,2107,2086,2177,2100
2024-07-25,급속,3600,2400,1800,1720,2640,5240,7640,10760,14560,19040,16160,20280,21640,23240,22120,23040,22680,21720,18040,17640,14280,9880,7760,4720
2024-07-25,완속,742,707,378,105,98,147,273,378,623,798,896,875,875,1085,1225,1722,2037,2450,2849,2702,2282,2205,1897,1862
2024-07-26,급속,3480,2880,1960,2000,3000,5840,8800,12800,14800,17800,18560,19920,23440,21560,22840,25480,21840,20560,19160,17200,13400,11120,8800,5840
2024-07-26,완속,826,413,413,147,126,133,203,553,658,882,910,910,777,952,1232,1554,1813,2380,2814,2590,2219,2247,2261,2212
2024-07-27,급속,3680,2640,2360,1600,2680,5240,7480,10120,12040,15600,17560,18160,19800,19840,20640,17600,18680,18440,14640,14040,12680,10400,7280,4120
2024-07-27,완속,875,861,357,252,112,217,238,420,553,588,1015,875,1176,1239,1351,1225,1330,1701,2002,2086,1827,2044,1883,1834
2024-07-28,급속,3000,2560,1840,1760,2480,3560,6520,9400,10680,14000,16400,15840,18360,20200,20400,19200,18640,16120,14640,15520,13600,10240,7680,4320
2024-07-28,완속,658,392,245,175,154,161,259,448,623,714,889,896,1295,1127,1344,1456,1596,1918,2177,2002,2191,1995,1659,1631
2024-07-29,급속,3640,2360,1320,1280,2520,4320,8760,10600,15320,16120,17360,20560,22200,23120,23040,21800,21920,20600,16520,16320,14320,9880,7200,4600
2024-07-29,완속,546,546,441,84,133,119,259,231,602,742,833,945,917,833,1071,1659,2065,2142,2842,2436,2128,2093,1911,1869
2024-07-30,급속,3480,2760,1800,1320,2760,4840,7680,10360,15520,16960,18040,21280,24520,21440,23280,22920,23400,21480,19960,17200,14520,10240,7560,4480
2024-07-30,완속,700,399,385,133,112,91,287,357,476,735,749,791,945,903,1344,1547,1799,2282,2744,3038,2079,2086,2114,2051
2024-07-31,급속,3040,2920,1840,1760,2520,4880,8680,10240,14760,17120,18080,19840,21800,21040,22240,23880,25320,21840,20360,18320,15040,10960,8400,6120
2024-07-31,완속,595,357,343,112,154,140,252,357,623,658,854,980,959,1008,1183,1834,2107,2457,2646,2695,2254,2240,1911,1316
2024-08-01,급속,3720,2760,2240,2200,2320,5440,8560,11000,15400,18400,18840,22480,23360,23000,23280,23560,23840,21680,21040,18720,14160,10400,8080,5080
2024-08-01,완속,651,490,483,112,161,175,231,462,686,868,896,889,1008,1267,1316,1925,1960,2359,2604,2590,2261,2170,1967,1925
2024-08-02,급속,3800,2800,2000,1680,3240,5360,8800,11680,15640,19400,21280,21240,24880,23360,23320,25400,24520,21560,21280,18400,14720,11880,8880,6560
2024-08-02,완속,588,385,287,140,112,119,210,490,497,763,917,1316,1008,1113,1078,1568,1736,2184,2667,2373,2345,2086,2009,1400
2024-08-03,급속,3720,2960,2080,1760,2880,4240,7880,11640,11960,16680,17520,20320,19680,20480,19480,20800,19520,17640,16600,16360,13200,9600,7960,4680
2024-08-03,완속,735,462,350,238,112,189,273,476,602,749,756,952,1099,1176,1267,1274,1351,1659,2100,1806,2100,1974,1813,1743
2024-08-04,급속,3000,3000,1920,1480,2120,3440,7120,8200,11560,13440,15280,15640,17320,17080,16560,18440,17400,16200,15240,15040,11440,10040,7640,4440
2024-08-04,완속,749,336,399,133,126,182,259,378,616,812,896,1120,1106,1253,1393,1554,1484,2016,1953,2065,2338,1897,1505,1484
2024-08-05,급속,2880,2720,1640,1600,2520,4480,8000,10280,14640,16280,18120,21880,22800,22160,23120,21920,18480,18920,16640,14720,11880,10200,7040,4080
2024-08-05,완속,609,245,245,105,49,98,252,441,602,840,896,966,1155,1106,1253,1617,1988,2331,2569,2576,2338,1848,1659,1645
2024-08-06,급속,2160,2000,1880,1520,2520,5240,7560,10120,13720,15800,17800,23240,21440,20880,22920,22320,21360,21560,17200,17680,13280,10160,8080,5200
2024-08-06,완속,504,322,287,105,112,112,210,350,560,763,952,1134,1036,1008,1225,1785,1960,2387,2828,2450,2037,1995,1827,1778
2024-08-07,급속,3040,2520,1800,1560,2960,4320,9120,10880,14440,16840,17000,19800,21720,22400,23120,23840,22560,21320,19960,17760,13360,9760,8160,5040
2024-08-07,완속,644,385,378,168,98,91,210,462,539,742,840,1071,1127,1162,1323,1519,1883,2352,2548,2471,2289,1953,1841,1778
2024-08-08,급속,3080,2600,1560,1680,2880,3920,7600,11760,13720,16520,17520,21200,21160,20880,22240,23640,23200,22320,18320,16640,14280,9360,7000,4440
2024-08-08,완속,616,385,378,189,112,119,196,392,672,917,847,1029,938,1064,1351,1666,1981,2296,2800,2506,2156,1918,1848,1820
2024-08-09,급속,3760,2840,2040,1800,2840,5000,9360,12160,15840,17000,19480,21440,23960,21840,24720,24640,22920,22400,19400,17560,13760,11000,8120,4840
2024-08-09,완속,700,427,427,119,154,119,343,406,693,665,1022,1036,1162,938,1204,1435,1974,2058,2723,2499,2191,2198,2247,2212
2024-08-10,급속,4080,2560,2040,2840,3360,4600,7680,10760,13400,16200,16840,18040,18520,18680,18520,19400,16480,16920,15120,14680,12360,9160,6760,4640
2024-08-10,완속,805,791,399,238,154,161,315,329,574,735,861,896,1141,1281,1414,1372,1435,1673,1862,2016,1897,1848,1617,1134
2024-08-11,급속,3120,2200,1320,1520,1960,3680,6680,8280,9200,12360,14400,16560,16280,17400,17760,17600,17920,17240,15840,14880,11080,9000,6320,4800
2024-08-11,완속,679,511,497,168,161,154,252,364,658,819,735,896,945,1218,1302,1463,1379,1715,2093,2100,2051,1603,1526,994
2024-08-12,급속,2680,1520,1400,1360,1960,3920,8120,10440,13720,15680,16640,20320,22320,23480,23360,22880,21160,21120,18640,17760,12760,10080,7760,4880
2024-08-12,완속,574,560,203,70,119,140,210,371,623,847,819,1043,1029,1197,1456,1771,2100,2345,2779,2653,2135,1946,1757,1659
2024-08-13,급속,3440,2520,1840,1520,2320,5120,8960,11600,15000,16200,19280,20040,24160,21720,23640,23360,24840,22080,20960,17040,13280,10440,8520,5200
2024-08-13,완속,637,350,336,105,105,140,301,399,595,798,917,1197,1176,1092,1393,1659,2170,2562,2604,2646,2261,2247,1834,1799
2024-08-14,급속,3480,2160,1440,1840,2600,5040,9280,11440,14440,16960,18440,21320,24200,22640,23520,23840,22960,20520,17760,16880,13720,10560,7680,5560
2024-08-14,완속,700,693,399,91,77,133,217,434,665,812,1036,1197,1092,1211,1540,1456,1806,2142,2723,2534,2212,2289,2107,1211
2024-08-15,급속,3680,3120,1960,2240,2880,4640,7200,10480,11160,14360,17240,17000,17240,18600,18520,18200,17240,17240,14760,13800,12400,8720,6080,3880
2024-08-15,완속,840,399,259,168,140,140,329,455,630,693,819,714,889,1008,1057,1358,1519,1967,1897,1841,2100,1771,1778,1729
2024-08-16,급속,2880,2040,1280,1560,2520,4400,7960,12040,13520,15880,19600,18880,23080,19920,22520,21000,20680,22240,19200,17120,13280,11280,8520,5400
2024-08-16,완속,560,532,357,98,91,154,210,455,707,679,833,952,812,693,1120,1365,1638,2359,2821,2373,2303,1904,1862,1813
2024-08-17,급속,4680,2760,1640,1880,3360,4760,6640,10040,12480,15880,17600,17440,19400,18880,19840,19320,19400,17440,16240,13600,10880,9480,6320,4200
2024-08-17,완속,742,735,455,154,119,168,252,525,560,840,861,896,1036,1120,1134,1176,1456,1491,1890,1666,1813,1897,1442,1169
2024-08-18,급속,2840,2000,1720,1560,2280,3800,7120,8640,10200,13440,14400,15720,16920,16920,18000,17760,15920,15800,14200,13920,11960,9280,5800,4360
2024-08-18,완속,777,427,329,154,161,140,175,427,602,700,903,973,1064,1232,1414,1379,1547,1981,1974,1946,1890,1799,1512,861
2024-08-19,급속,2440,1960,1320,1560,2680,4520,8000,10720,14560,16240,19480,19400,21120,20440,21960,23160,22400,22560,19840,17200,13560,9760,7240,4720
2024-08-19,완속,420,266,252,84,77,210,175,469,840,861,1008,1022,966,833,1323,1652,2072,2156,2807,2625,2142,1953,1673,1652
2024-08-20,급속,3200,2000,1520,1560,3360,4720,8120,11040,13880,15440,17080,20160,21240,21600,22640,24240,21880,19520,18040,17400,12880,9160,7160,4520
2024-08-20,완속,525,518,280,161,147,112,245,406,721,952,945,1120,903,1092,1127,1785,2030,2156,2744,2541,2212,2016,1855,1799
2024-08-21,급속,2960,2320,1400,1640,3080,4040,6760,8600,13280,14400,16440,18760,19080,20920,20920,19760,23240,20680,17520,16440,13080,8600,5680,4400
2024-08-21,완속,637,364,364,119,140,112,238,392,595,728,756,973,903,1113,1316,1554,2037,2198,2863,2366,1953,1834,1918,1134
2024-08-22,급속,2680,2120,1840,1520,2400,4640,7360,10200,15360,15680,18000,19520,23680,21960,22000,21960,21400,19240,19040,17120,12640,9560,7480,4720
2024-08-22,완속,651,266,175,126,105,126,238,357,721,840,987,1113,875,1127,1197,1456,1953,2268,2660,2569,2219,1876,2058,2016
2024-08-23,급속,3040,1800,1680,2360,3160,4960,8240,10960,15320,18600,18840,23080,22760,22760,22280,24400,24520,21880,19600,17200,14400,11360,8280,6120
2024-08-23,완속,595,574,280,210,119,119,294,476,784,798,1043,973,1148,973,1372,1610,1869,2359,2660,2471,2142,2065,2079,1288
2024-08-24,급속,3560,2840,2200,2560,3280,4640,7680,10920,11880,14560,17520,17600,19160,19400,20760,19280,18600,17600,17120,14000,11160,9680,6160,3600
2024-08-24,완속,742,504,378,238,210,147,245,476,476,749,980,882,945,1106,1099,1330,1351,1743,1834,1708,1960,1785,1631,1596
2024-08-25,급속,2320,1600,1600,1800,2120,3120,5760,7440,9800,13200,14960,15760,16800,16920,16320,17280,16680,16600,14120,12960,11080,7840,6160,3640
2024-08-25,완속,777,763,210,161,126,105,273,385,567,777,1015,959,994,1071,1372,1414,1407,1855,2093,1939,2093,1771,1484,1414
2024-08-26,급속,2440,1840,1520,1560,2040,4120,7880,10160,13480,16680,18440,21080,21880,21280,22320,23360,21760,20520,19040,16720,11600,8640,6680,4120
2024-08-26,완속,455,217,119,119,112,91,287,427,728,875,945,1015,980,973,1169,1673,1974,2086,2786,2548,1834,1806,1813,1799
2024-08-27,급속,2440,2120,1760,1320,3160,4360,7640,9400,14400,15280,16920,18920,20160,18960,20080,21000,21120,20760,18160,14880,12880,9800,6800,3920
2024-08-27,완속,546,371,245,238,91,126,252,427,665,770,644,784,1001,959,1176,1764,1820,2275,2632,2527,2121,1806,1666,1631
2024-08-28,급속,3200,1880,1400,1520,2960,4480,8600,10240,14040,15200,18200,18280,21840,19640,20200,22920,21840,23200,16960,16720,12040,10040,6360,4000
2024-08-28,완속,518,518,294,98,77,126,189,392,665,791,763,1113,966,938,1148,1680,1918,2226,2555,2555,2198,2030,1988,1771
2024-08-29,급속,2800,2360,1520,2360,2440,4720,8120,9680,14440,17120,16800,17920,22680,21520,20480,22320,22360,22360,19880,16680,14280,9720,7840,4840
2024-08-29,완속,553,420,420,112,112,126,224,357,812,686,896,805,924,973,1134,1729,2030,2492,2800,2597,2135,2170,1708,1204
2024-08-30,급속,3640,2720,1800,1640,2760,4920,8360,10560,14160,16040,17560,19360,22080,22280,22840,23880,21440,21440,20040,19400,15760,11200,9240,6680
2024-08-30,완속,658,343,343,175,91,98,315,434,826,770,903,903,875,973,1386,1358,1855,2324,2730,2681,2499,2268,2156,1400
2024-08-31,급속,3680,2960,1760,1840,3400,4360,8640,9880,11440,14720,17320,18520,18640,19320,20040,18880,17320,20040,16720,13480,10880,9120,7840,4720
2024-08-31,완속,889,476,469,168,70,161,259,434,581,679,896,868,917,1267,1204,1281,1435,1666,1932,2016,1694,1778,1750,1162
2024-09-01,급속,2320,2360,1440,1360,2520,4120,7080,9080,10560,12760,13440,15800,15320,18280,17360,17160,15440,14200,15400,13120,10480,8120,6600,4440
2024-09-01,완속,805,392,385,231,126,161,210,532,588,756,980,966,987,1134,1372,1624,1638,1764,2177,1932,2065,1855,1267,1232
2024-09-02,급속,2320,2200,1400,1240,2120,4440,8440,9840,12760,14520,16520,18240,22120,19960,20320,21840,19160,19240,16400,15680,10440,9000,7080,4720
2024-09-02,완속,532,245,238,91,91,70,161,511,637,616,714,819,602,819,1064,1442,1771,2296,2555,2653,2604,1750,1729,1694
2024-09-03,급속,3200,1880,1560,1440,3160,4320,7880,9360,13480,15760,15520,18800,22040,17960,20320,20040,20440,19640,20280,15880,12200,9720,7120,4080
2024-09-03,완속,609,588,217,161,126,98,259,448,616,672,777,819,847,812,1232,1540,1645,2149,2569,2457,2226,1827,1848,1827
2024-09-04,급속,3200,2040,1520,1480,2600,4600,8400,9960,12880,15920,16800,20440,21200,20040,21200,21240,21240,21120,18320,18440,13560,9600,7480,4960
2024-09-04,완속,637,623,259,84,84,140,238,308,567,882,735,868,1029,1022,1064,1638,1820,2457,2884,2611,1974,2037,1666,1603
2024-09-05,급속,3280,2480,2120,1760,2760,5080,7680,10840,14400,18120,17280,18720,21760,20680,20360,20200,21760,19760,17640,15240,12680,9640,8480,5040
2024-09-05,완속,588,392,266,133,98,119,196,434,623,707,770,931,875,861,1071,1645,1834,2401,2709,2443,1995,2100,1988,1918
2024-09-06,급속,2320,3080,2080,1680,2480,4960,8120,10760,14000,17200,16520,19040,20600,20520,21280,21800,19920,19520,18400,15200,12960,9520,8040,5240
2024-09-06,완속,686,343,336,168,161,84,315,462,644,665,756,938,1036,931,1239,1134,1764,2240,2716,2723,2170,2093,1974,1939
2024-09-07,급속,3440,3000,1760,1880,3040,5000,8240,10560,13080,15760,16840,18360,18560,19720,19480,19440,19440,16800,15960,14640,9560,10360,6440,4320
2024-09-07,완속,791,567,553,280,105,203,266,406,595,686,868,861,1036,1197,1246,1316,1421,1729,2072,2030,1946,1841,1722,1694
2024-09-08,급속,2760,2160,1920,1560,2400,3400,6480,9160,10440,12440,14000,15960,15600,17560,16640,17080,17360,17560,15760,12480,10360,7800,6760,4280
2024-09-08,완속,707,427,329,210,133,133,189,441,735,658,861,805,1071,1169,1295,1470,1638,1897,1995,1974,2163,1680,1456,1442
2024-09-09,급속,2440,1960,1400,1120,2600,4040,6800,10400,13000,16680,18080,18800,21560,20400,20920,22200,21520,21920,20320,16360,13560,9680,6960,4640
2024-09-09,완속,574,273,168,168,105,126,329,441,665,777,756,770,854,1008,1260,1617,1827,2464,2975,2786,2002,2044,1631,1568
2024-09-10,급속,3000,2520,1520,1800,2920,5120,7920,10520,13760,16760,17760,21200,22320,21560,21640,21400,20800,20800,20600,16600,13960,12720,9120,5920
2024-09-10,완속,539,392,392,140,126,147,301,441,665,714,812,889,896,742,1323,1575,1995,2205,2646,2541,2289,2198,1953,1869
2024-09-11,급속,3320,2280,1560,1480,3240,4640,8960,10120,15960,17960,18840,20360,23080,21880,19960,19800,21240,20120,19520,15360,13640,9520,8120,5400
2024-09-11,완속,518,518,210,210,126,126,259,392,651,784,840,1043,840,1001,1120,1645,1834,2177,2723,2520,2324,2044,2037,2002
2024-09-12,급속,3600,2440,1440,1680,2960,4280,8720,10800,15640,17240,19200,19920,21640,18680,20600,20920,21520,20160,18720,16680,14320,11640,8720,5480
2024-09-12,완속,637,637,406,119,98,147,245,441,721,812,707,938,938,938,1232,1463,1813,2408,2828,2667,2226,2086,2128,2086
2024-09-13,급속,3280,2920,1920,2200,2960,5000,7800,10360,15520,17160,17960,20240,22040,22320,21640,22240,22400,21720,19200,18280,14760,10880,7760,5960
2024-09-13,완속,658,350,315,168,84,119,308,427,777,882,959,1015,1141,1078,1113,1855,1827,2331,2821,2604,2212,2037,2121,1351
2024-09-14,급속,4520,2760,2040,2600,3680,5440,8200,10720,13320,16440,17200,19360,19640,21360,20440,20760,19000,18760,16720,13800,13320,9440,6240,4840
2024-09-14,완속,896,861,385,252,182,189,315,504,721,903,1127,1057,1358,1288,1302,1260,1645,1750,2359,1925,2023,1939,1659,1330
2024-09-15,급속,2680,1960,1640,1640,3000,4040,6280,9080,12080,15440,16320,16640,18200,18760,19840,19560,18240,17600,16000,13280,9800,9280,7280,4040
2024-09-15,완속,777,742,385,182,168,147,259,476,707,763,959,959,1092,1351,1323,1372,1484,1848,2142,2142,2065,1708,1638,1554
2024-09-16,급속,2560,2400,2280,1560,2000,3760,6480,9280,11400,15560,16200,17320,17840,18000,20840,17960,19960,16920,14560,11360,10400,9040,6640,4080
2024-09-16,완속,525,315,294,294,133,140,294,364,560,819,875,945,1015,1050,1316,1197,1379,1582,1778,1820,1876,1568,1442,1407
2024-09-17,급속,3000,1960,1680,1320,2040,3280,6000,8440,9880,13720,14840,17560,17960,16040,18760,18680,17080,16880,14720,11640,12080,8760,6040,3160
2024-09-17,완속,658,315,175,182,63,119,217,490,637,707,756,861,1162,1225,1239,1351,1470,1673,1547,1610,1974,1757,1610,1547
2024-09-18,급속,2280,2160,1720,1360,1720,2440,5120,6600,9680,12240,13640,17160,14400,16880,16320,17560,15960,13840,12240,12080,9560,6840,5760,4040
2024-09-18,완속,672,497,343,252,196,133,287,315,546,700,931,903,1015,1127,1162,1407,1456,1722,1911,2121,1883,1694,1281,1106
2024-09-19,급속,2920,2040,1280,1400,2000,4280,6800,9400,13400,16080,18240,18480,21040,21280,23160,22360,20920,19800,17400,14960,11520,8720,6120,3520
2024-09-19,완속,427,336,322,154,56,119,189,364,735,742,679,924,805,812,1169,1911,2037,2331,2527,2275,1883,1988,1631,1610
2024-09-20,급속,3240,2120,1640,1680,2880,3480,7040,10560,12680,15920,14720,18440,20000,18160,17000,17280,15880,15320,14200,12840,9960,8400,6600,4080
2024-09-20,완속,630,616,231,126,98,98,238,420,651,672,889,945,812,868,973,1239,1505,2142,2506,2177,1834,1729,1981,1918
2024-09-21,급속,3000,2000,1920,1160,1680,2760,4880,6280,8960,11720,14320,14800,13840,15640,14960,13800,14920,13120,10960,9880,8320,6800,5720,3560
2024-09-21,완속,805,791,371,343,175,147,154,378,539,833,721,847,833,1197,1029,1127,1302,1799,1736,1568,1673,1617,1393,1344
2024-09-22,급속,2320,1760,1440,1280,1920,2360,5000,6520,9600,12040,13520,15440,13880,15600,15120,17080,16600,14280,12160,10440,10480,7760,5080,3600
2024-09-22,완속,602,357,315,182,105,126,217,378,469,728,651,707,1029,1211,1232,1365,1729,1680,2065,2044,1764,1771,1722,861
2024-09-23,급속,2240,2080,1400,1480,2160,3480,5680,8520,12800,15080,15560,18480,20480,18960,18440,20520,20880,19440,17680,13600,11640,8800,6360,4000
2024-09-23,완속,567,266,203,119,56,49,210,406,630,581,742,763,672,693,1246,1456,1694,2226,2590,2513,1897,1904,1729,1694
2024-09-24,급속,2680,2080,2120,1400,2640,4440,6480,9080,13680,14600,15800,19280,19040,18920,19880,19680,18960,19200,16560,14200,12480,9480,6720,4200
2024-09-24,완속,553,364,224,224,56,140,196,399,567,721,490,805,749,679,1050,1232,1652,2331,2499,2429,1967,1890,1834,1785
2024-09-25,급속,2880,2320,1360,1360,3040,3960,7400,8560,12760,15920,15240,19720,20760,18480,19960,19400,21800,19920,17160,13560,12920,8720,6600,4240
2024-09-25,완속,602,315,308,105,105,154,175,371,693,658,602,917,784,826,1071,1498,1806,2107,2562,2443,1995,1827,1764,1708
2024-09-26,급속,2760,2240,1640,1200,2600,4000,6480,9760,12840,15920,16320,19440,19280,20960,19680,20120,20920,19040,16800,14480,12240,8480,7600,4560
2024-09-26,완속,658,378,224,182,112,91,217,357,532,623,924,959,910,770,1246,1533,1953,2282,2639,2436,1673,1925,1806,1785
2024-09-27,급속,3080,1800,1680,1760,2960,4480,7080,9720,14240,17600,16360,19480,22120,20560,22160,22080,21880,18560,17640,15080,12560,9360,6640,4880
2024-09-27,완속,602,588,245,161,91,105,182,392,623,714,721,840,805,882,1148,1393,1624,2233,2653,2359,1960,1890,1743,1344
2024-09-28,급속,3120,2080,2320,2120,3240,3800,8040,9800,11520,14800,14480,17760,17640,18360,20080,18760,17520,14720,14920,12760,9760,8240,6440,3520
2024-09-28,완속,735,714,322,245,147,126,245,434,602,665,924,833,882,1071,1232,1113,1484,1505,1946,1911,1792,1736,1694,1645
2024-09-29,급속,2440,2240,1560,1520,2120,3320,5400,6920,9360,11920,13520,15800,16280,16640,16440,14640,15320,15520,13840,11160,10280,6400,5720,3520
2024-09-29,완속,749,434,315,259,147,182,196,350,434,658,714,882,938,1029,1253,1337,1498,1715,2107,1904,1820,1953,1351,924
2024-09-30,급속,1960,1800,1200,1240,2640,4080,7280,9840,13080,14960,16520,17080,20480,18320,17960,20080,20480,20160,17280,14400,12240,8800,6840,4280
2024-09-30,완속,588,154,126,133,98,133,189,427,588,749,672,938,882,854,1050,1274,1582,2303,2324,2394,1953,1652,1883,1820
