일자,충전방식,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2023-06-28,급속,3440,2440,2400,2040,3200,6080,8920,12240,15640,20240,21680,24440,27320,25320,28280,25400,27400,26280,25600,20280,18640,13080,9360,6080
2023-06-29,완속,889,847,364,273,175,231,336,469,700,889,903,1232,1078,1008,1071,1519,1925,2625,3528,2926,2289,2317,1988,1946
2023-06-29,급속,4360,2920,3440,3080,2920,6240,9200,11840,14880,17880,18120,22160,24080,20760,21240,22720,25040,20960,20200,16120,15400,11400,8720,5120
2023-06-30,완속,686,686,224,182,168,259,266,406,1043,959,973,1155,1036,1197,1372,1771,2156,2863,3262,3192,2289,2625,2457,2415
2023-06-30,급속,4200,2720,2880,2320,2800,5320,8400,11160,14800,17600,19600,22200,27480,26680,27000,27000,27720,26520,23800,22120,59040,29160,11480,7440
2023-07-01,완속,868,644,462,210,231,273,406,539,616,952,1218,1211,1190,1554,1456,1442,1785,2009,2240,2618,2289,2492,2338,2289
2023-07-01,급속,3920,4080,4080,3120,4160,6080,10640,12280,14680,16880,19440,21960,22880,23840,23200,22480,22320,22320,20320,18560,15040,12800,9760,6240
2023-07-02,완속,889,616,371,287,196,217,364,406,693,980,1078,1302,1575,1561,1659,1701,2023,2247,2555,2604,2667,2282,1988,1918
2023-07-02,급속,4000,2840,2200,2880,3240,5320,8040,9560,12960,14040,17520,18400,19400,20600,21600,21000,19680,20760,19120,17480,15720,11120,8600,5200
2023-07-03,완속,637,623,196,133,105,182,308,476,896,861,889,1085,1211,1183,1470,1792,2443,3024,3430,3059,2506,2261,2261,2226
2023-07-03,급속,4040,2880,2560,1560,2360,4960,9320,10840,15680,18680,20520,25120,26000,25680,25280,25680,29600,25120,24440,20280,17800,13240,9320,6240
2023-07-04,완속,714,700,301,210,175,210,301,532,812,749,868,1120,1043,1169,1379,1638,1925,2387,2695,3010,2688,2247,2282,2219
2023-07-04,급속,4080,2840,2480,2960,3080,5720,9520,14240,15800,16760,18960,22320,26240,22040,20440,22400,21800,22040,18840,15120,13600,9960,8280,5240
2023-07-05,완속,735,721,252,217,63,189,315,413,917,665,819,1099,1001,1204,1246,1897,2457,2814,2989,3143,2632,2492,2254,2219
2023-07-05,급속,3280,2440,2280,2120,2920,5000,7520,12000,16480,19480,19880,22840,25200,25440,25760,26400,28120,26600,25160,23360,18520,13280,10520,7320
2023-07-06,완속,826,420,294,196,210,252,420,462,889,826,931,973,945,1085,1365,1974,2338,2625,3668,3129,2604,2562,2520,2282
2023-07-06,급속,3920,3640,2960,2280,3280,6000,10280,12160,17600,19360,20560,23800,27000,25520,26360,26080,27760,26640,26200,22600,18320,14120,10040,6560
2023-07-07,완속,749,546,287,287,126,189,357,560,770,980,938,1127,952,1064,1435,1575,2142,2842,3059,2933,2674,2352,2688,2583
2023-07-07,급속,4320,2960,3520,2480,3080,5320,10800,13760,16920,19040,19400,22760,24840,21640,23080,22760,22600,21680,22640,18240,15880,14400,10080,6440
2023-07-08,완속,896,889,511,308,189,266,266,441,742,938,1036,1253,1414,1253,1596,1463,1715,1932,2303,2366,2415,2317,2184,2149
2023-07-08,급속,4720,3120,3240,2360,3400,5560,9480,11880,14760,18360,19920,20440,22800,22960,23040,22360,21360,18480,18680,17040,13680,10040,8040,5360
2023-07-09,완속,651,595,406,217,189,259,336,462,735,889,1106,1148,1372,1477,1596,1904,1729,2121,2450,2212,2513,2184,2135,1617
2023-07-09,급속,4240,3120,2520,2200,2400,4600,8400,9520,13920,12600,17240,19040,18240,19840,19440,21160,19760,19600,17160,16000,12880,10520,6960,4680
2023-07-10,완속,602,336,287,273,98,119,273,497,903,917,875,1057,994,1078,1414,1918,2436,3038,3367,2954,2625,2450,2261,2233
2023-07-10,급속,2760,2640,2320,1640,2800,4000,8840,10360,15320,17080,18720,22880,27280,25960,25880,25200,28160,25240,25840,21280,16560,12560,9200,6200
2023-07-11,완속,735,735,350,203,112,196,336,413,742,798,938,1127,980,1043,1295,1505,1946,2611,3150,3031,2394,2394,2240,2226
2023-07-11,급속,4440,2680,2520,2000,3520,5920,10280,11840,14600,17040,20480,20280,24160,20200,20000,20920,21040,23160,20080,18880,15400,11000,8320,5600
2023-07-12,완속,686,364,308,308,140,154,322,427,819,917,875,1043,868,1113,1323,1981,2240,2842,3507,3150,2499,2765,2366,2303
2023-07-12,급속,4200,3080,2440,1720,2520,4920,8280,12000,15760,19680,21440,24400,25320,23240,23520,25720,27280,26080,24400,22680,18600,14640,10960,6800
2023-07-13,완속,777,420,413,406,126,182,294,518,903,770,833,924,728,1092,1176,1701,1925,2611,3437,2933,2548,2177,2198,2135
2023-07-13,급속,4920,3840,3520,2520,3280,5200,10080,12360,15640,17000,19720,20120,23200,22440,22920,23480,25840,23040,21400,19160,14120,11000,9080,5880
2023-07-14,완속,700,504,329,322,133,147,245,434,896,1022,749,917,959,1113,1323,1603,2149,2702,3234,2695,2198,2338,2387,2345
2023-07-14,급속,3520,3880,2640,1720,2520,4360,7960,11400,13560,16600,17720,22400,24440,22560,23040,25320,24360,23240,20960,18360,16480,12240,9360,6280
2023-07-15,완속,910,462,420,266,210,280,392,469,742,980,1015,1239,1575,1484,1512,1568,1484,2044,2282,2198,2079,2051,2002,1946
2023-07-15,급속,4240,3200,2960,3000,3080,5360,9120,10800,13600,15160,19880,20960,22120,21280,21400,20440,20600,19240,16920,16160,11800,9440,7840,4960
2023-07-16,완속,826,819,406,280,245,189,182,441,665,868,1078,1008,1218,1659,1365,1708,1673,2331,2275,2345,2380,2128,1743,1694
2023-07-16,급속,3600,2520,2240,1920,2080,3960,6760,9040,10400,13280,14960,15040,18360,19000,17360,18640,17560,17400,16640,14840,12480,8240,7520,4600
2023-07-17,완속,553,546,280,147,140,203,343,483,840,798,875,1050,917,1057,1428,1687,1946,2639,3444,3220,2324,2247,2205,2156
2023-07-17,급속,3440,2520,1800,2000,2240,4640,8640,11320,14920,17880,20920,22120,26400,24640,26000,26560,24280,25160,22760,18840,16080,10280,8400,5240
2023-07-18,완속,686,686,336,189,168,175,350,392,721,763,686,917,987,1260,1330,1498,1792,2555,3318,2961,2268,2569,1974,1939
2023-07-18,급속,3520,2560,2240,2280,2880,5600,8080,10840,13200,16320,16680,17680,21200,20680,22080,22400,21720,20320,20840,17640,14920,12760,8200,5840
2023-07-19,완속,735,560,350,217,210,245,245,511,749,707,903,1148,952,1169,1421,1722,2401,2751,3409,3332,2702,2534,2352,1337
2023-07-19,급속,3280,3280,2600,1920,2920,6240,10400,11960,15920,20440,22240,24760,27600,25400,26840,26960,27680,27480,26200,21320,18640,14240,9560,7120
2023-07-20,완속,826,448,315,210,175,210,301,539,756,749,889,1127,1064,1141,1337,1813,2310,2779,3668,2765,2520,2597,2597,2541
2023-07-20,급속,4120,3520,2720,2320,3040,6880,9520,12720,17640,19120,21840,24880,28000,26200,25720,27800,28080,26560,25520,21120,19560,13720,10200,6480
2023-07-21,완속,777,777,343,189,210,196,287,539,833,987,1022,1148,1183,1078,1596,1799,2184,2800,3192,2786,2555,2800,2576,1533
2023-07-21,급속,5160,3520,2800,2480,3960,6240,10520,14040,18040,20440,22680,24280,27120,27240,26280,27520,27680,28440,26400,23480,20120,16040,11400,8080
2023-07-22,완속,896,595,455,301,231,273,315,588,756,903,1071,1148,749,1505,1603,1582,1680,2121,2303,2058,2002,2142,1792,1757
2023-07-22,급속,5520,4560,3360,3200,4080,6400,10120,12840,15760,17560,19760,17280,14520,24640,21840,20440,19280,19840,17320,14160,11920,9600,7560,4880
2023-07-23,완속,910,441,427,245,196,175,294,378,574,1015,1043,840,1127,1463,1554,1701,1904,2296,2163,2191,2219,1939,1806,1771
2023-07-23,급속,3680,3320,2040,2400,2360,3920,6760,8240,10280,11960,15560,16120,18520,17040,19520,17960,18560,17960,15960,13480,11960,9080,7280,4120
2023-07-24,완속,672,651,224,154,84,140,224,378,714,812,833,875,1015,987,1330,1820,2107,2821,3304,2576,2408,2352,2247,2226
2023-07-24,급속,3000,2120,1520,1920,2240,4520,9000,10920,14160,16920,20600,22280,25920,24480,24320,24920,26800,23440,22800,18640,16680,10640,8880,6160
2023-07-25,완속,553,511,224,196,77,196,287,476,469,833,889,952,1085,1148,1372,1869,2422,2541,3360,2786,2667,2310,2233,2205
2023-07-25,급속,4040,3160,2520,2760,2880,5200,9720,12440,15200,18440,19840,22680,25000,24880,25160,26800,27120,26920,23960,21960,17720,12800,9400,6120
2023-07-26,완속,707,700,588,182,168,196,266,371,616,784,1155,1022,1253,1414,1477,1883,2296,2835,3059,3017,2457,2443,2422,2366
2023-07-26,급속,4920,3240,2160,2720,3200,5680,10800,12840,16960,18800,21520,23600,25480,26240,27480,28080,28160,28280,23400,22720,18040,13400,10600,7040
2023-07-27,완속,826,476,301,224,175,189,357,567,749,833,1064,1148,1092,1134,1414,1981,2506,2898,3430,2779,2856,2548,2345,1491
2023-07-27,급속,4520,3520,3680,2840,2640,6440,11200,14160,18960,21400,20960,24320,28480,27960,27040,30480,30280,29040,28840,22320,19480,14320,10360,7760
2023-07-28,완속,924,889,441,210,147,182,287,553,861,924,1225,1211,1351,1379,1764,1890,2114,2870,3416,3171,2646,2611,2632,2555
2023-07-28,급속,4880,3000,3120,2480,4040,6240,12320,14600,17640,20800,21240,26240,28520,25960,29000,28840,29960,28120,24960,23560,20760,15520,11840,8520
2023-07-29,완속,952,952,378,210,238,238,455,476,924,1099,1190,1274,1274,1617,1694,1827,1855,2184,2303,2443,2590,2485,2121,1463
2023-07-29,급속,6360,4120,3840,3400,4080,6680,11680,13240,16880,19240,22280,24080,24480,23080,26720,25200,24720,24080,20680,20480,17320,14000,8720,6680
2023-07-30,완속,749,525,378,210,189,259,378,497,707,987,1281,1127,1302,1561,1736,1925,1722,2282,2569,2401,2422,2352,1841,1799
2023-07-30,급속,4400,3400,3160,2840,3200,5320,8800,10880,13240,17000,18560,19840,20920,22280,21240,23960,22000,20800,19280,18920,16840,12640,8560,4960
2023-07-31,완속,763,357,161,147,84,133,252,357,777,819,952,1106,987,1267,1428,1939,2317,2870,3122,2793,2674,2366,2058,2016
2023-07-31,급속,4560,2920,2240,2200,2480,6560,10320,12640,18040,18800,22120,23840,26400,25400,26200,26040,27520,27880,25280,22480,16920,13640,10080,6680
2023-08-01,완속,819,427,406,154,175,182,322,511,763,854,1120,1113,1127,1365,1379,1967,2373,2702,3031,3010,2513,2653,2450,2401
2023-08-01,급속,4240,3720,2480,2480,3080,6480,10960,13520,15920,18520,22600,26360,27880,25640,27800,28040,29800,25320,24600,23520,19400,14760,11640,7840
2023-08-02,완속,595,476,280,273,119,168,280,518,756,917,1239,1190,1267,1477,1708,1960,2492,2618,3500,3031,2604,2604,2366,2324
2023-08-02,급속,3760,3720,3120,2280,2840,7120,10240,13880,17280,22160,23120,27320,26760,27640,28080,27480,29080,29240,25960,22600,17400,13600,10200,6800
2023-08-03,완속,735,427,329,224,175,182,385,609,672,980,1036,1288,1498,1386,1442,2002,2359,2926,3381,3059,2632,2478,2408,2380
2023-08-03,급속,4560,3480,2880,2840,3960,7680,10280,14160,17120,20880,21960,24640,29800,27760,29320,29920,29000,26800,25600,23680,18360,14440,10840,7440
2023-08-04,완속,952,462,364,175,133,224,329,588,826,882,1141,1281,1085,1589,1764,2051,2212,2758,3213,3066,2835,2674,2618,2569
2023-08-04,급속,4680,3960,2760,2880,3600,6160,10720,14520,19480,21240,22400,26840,27440,27440,30000,29760,28560,28400,26360,23880,18320,15400,11600,7360
2023-08-05,완속,1071,644,315,245,210,217,420,511,749,1022,1232,1302,1435,1512,1526,1939,1869,1939,2296,2303,2324,2604,2233,2177
2023-08-05,급속,5800,4520,3040,4000,3880,6360,10800,14160,16160,19120,20080,22200,23600,24520,22800,25360,23240,21400,21840,19840,17160,11920,9880,5840
2023-08-06,완속,903,560,385,259,175,266,280,518,700,861,1085,1246,1568,1428,1659,1855,1995,2506,2254,2590,2751,2177,1778,1701
2023-08-06,급속,5080,3680,2840,2200,2640,4840,9880,10600,13640,16320,18720,19120,20400,21080,21560,21560,20360,19520,19120,17880,14360,11960,8880,5360
2023-08-07,완속,574,560,203,133,98,175,273,441,756,924,1176,1260,1141,1414,1603,1904,2394,2870,3444,3059,2646,2226,2156,2128
2023-08-07,급속,4280,2760,2520,2440,2200,5440,9200,12080,16840,19200,20280,24440,29120,26720,26200,26520,28680,28440,23960,21360,16680,13480,9840,6960
2023-08-08,완속,756,448,385,161,70,175,329,574,721,931,1001,1428,1358,1484,1694,1897,2590,2947,3416,3136,2506,2387,2436,2373
2023-08-08,급속,4440,3080,3080,3280,2880,6120,9920,14200,18080,20240,23640,26960,29200,25720,26840,26680,30160,25360,26040,23440,19360,15080,10800,7240
2023-08-09,완속,735,469,455,210,140,140,315,609,665,826,1302,1225,1218,1246,1253,1869,2205,2737,3234,2912,2688,2366,2009,1946
2023-08-09,급속,4600,3320,2240,2840,3120,6080,9080,15520,17080,20000,20760,23720,25320,24400,24920,25480,24400,21960,20480,17880,14240,10160,8640,5360
2023-08-10,완속,805,448,448,126,133,77,189,413,721,882,805,1162,1078,1120,1162,1589,1974,2618,3563,2884,2254,2191,1610,1589
2023-08-10,급속,3240,3480,2520,1840,2000,4320,5480,8120,9360,12400,13560,15880,18880,19520,19320,20400,19760,19920,19440,16280,14080,9120,8040,5000
2023-08-11,완속,763,749,238,175,112,140,217,490,630,784,1260,1533,1162,1218,1330,1967,2240,3024,3157,3031,2499,2415,2408,2338
2023-08-11,급속,3560,2320,2400,1960,2160,5200,8720,11360,16120,18480,21520,23080,26080,26720,27680,26560,27800,26480,24000,21200,16120,13200,11240,7760
2023-08-12,완속,973,651,406,308,245,189,343,476,735,777,1022,1078,1225,1323,1470,1582,1617,2093,2464,2030,2331,2233,2240,2219
2023-08-12,급속,5240,4080,3080,3000,3280,5120,10040,13440,14800,17760,21000,20000,24880,24840,23200,22160,21680,19560,18760,16160,13680,10080,9000,5720
2023-08-13,완속,819,595,392,196,182,217,420,441,630,966,1050,1092,1372,1575,1540,1526,1960,2254,2555,2310,2520,2212,1820,1393
2023-08-13,급속,4040,3200,2400,2920,3240,4080,7640,9840,12280,15680,17920,18920,21320,20160,22640,20640,23320,21560,20960,17400,14800,11320,8280,6160
2023-08-14,완속,665,658,266,266,98,154,259,546,749,784,1071,1099,1057,1176,1666,1911,2205,2639,3269,2919,2485,2380,2107,1540
2023-08-14,급속,3960,2640,2400,1800,2920,5200,9840,11720,15440,19280,22680,25760,27240,26560,27880,27560,28000,26640,25520,20160,15960,12520,9360,6840
2023-08-15,완속,721,413,315,322,210,98,322,546,868,987,1022,952,1309,1309,1561,1806,1925,2247,2506,2590,2534,2100,1946,1925
2023-08-15,급속,4080,3360,3160,2920,3760,5200,8720,13040,13640,15440,18640,19640,21000,21400,22360,21680,22680,20960,19520,18200,12960,10560,9280,5840
2023-08-16,완속,763,392,238,126,119,112,350,602,994,777,903,1141,1155,1246,1526,1932,2485,3087,3234,3017,2681,2289,2149,2114
2023-08-16,급속,3840,2760,2440,2320,3240,5640,9840,11000,15560,20280,21680,23560,24880,25160,26640,26360,29040,27880,26320,20760,17320,12120,9880,6360
2023-08-17,완속,721,469,273,273,154,168,238,518,896,833,966,1246,1001,1022,1533,1911,2205,2597,3283,3297,2569,2527,2429,2394
2023-08-17,급속,4240,3440,3320,2120,2840,5880,10160,13480,16320,18920,22200,24640,25760,24440,26960,25720,28720,25680,25240,21360,18160,13840,10240,7120
2023-08-18,완속,854,511,385,168,133,147,350,602,826,896,1190,994,1274,1204,1456,2107,2114,2814,3234,3038,2968,2506,2415,1834
2023-08-18,급속,4440,3760,3600,2960,3920,6680,9800,12880,16960,19960,20600,24600,28080,26000,27040,29440,28560,25680,23760,21520,17880,13560,10080,8200
2023-08-19,완속,868,574,392,273,252,175,420,546,742,987,1183,1148,1400,1638,1540,1519,1778,2156,2415,2401,2352,2212,1939,1442
2023-08-19,급속,5440,4320,2720,3400,4120,6800,9120,12240,15400,18640,20880,22400,22600,22360,22360,23400,23160,22000,18120,16840,15560,11280,7920,6000
2023-08-20,완속,924,532,427,301,175,161,364,406,735,1050,1239,1232,1414,1568,1568,1897,1981,2289,2408,2282,2310,2261,2100,2065
2023-08-20,급속,4040,3320,2040,3320,2600,4200,8200,10080,12320,16440,18160,19400,19440,21160,19760,20680,19400,20880,19560,16800,15920,10800,7560,4720
2023-08-21,완속,672,364,238,84,56,154,280,574,854,889,1078,1099,1099,1113,1260,2170,2261,2814,3388,2898,2520,2261,2191,1960
2023-08-21,급속,3400,2720,2160,2480,2560,5680,9680,12400,16240,17520,19000,23320,26560,25920,26640,24600,28800,29280,23400,21680,16440,13640,9280,5960
2023-08-22,완속,644,476,287,189,140,140,308,497,763,994,938,1085,1029,1477,1351,1890,2198,2793,3150,3010,2618,2156,2170,1372
2023-08-22,급속,4240,3160,2520,2640,3200,5920,9360,12480,14080,17720,20240,24280,25880,24240,24800,26040,24760,23240,22840,19480,16720,11560,8800,6600
2023-08-23,완속,721,455,441,161,154,231,280,504,903,812,1120,1050,1008,1120,1183,1813,2296,2618,3052,3045,2436,2464,1848,1813
2023-08-23,급속,4160,3400,2600,2840,3320,5680,9640,12320,15240,17720,20520,22120,23880,24600,24360,21520,24880,21720,20800,17920,14800,10640,8320,5440
2023-08-24,완속,714,707,245,210,168,168,259,378,910,896,875,1008,1316,1008,1337,1715,2093,2856,3416,2863,2345,2282,2282,2219
2023-08-24,급속,4120,2800,2360,2360,3480,4720,8080,11760,14960,17200,19880,22640,26320,24440,25120,24520,24640,22840,22600,19000,14360,11760,9240,5920
2023-08-25,완속,784,770,336,168,168,140,280,518,1008,952,1036,1134,1022,1134,1505,1764,2114,2639,3514,3255,2765,2541,2499,1869
2023-08-25,급속,4760,3400,2720,2400,3280,4760,10160,13240,16400,19600,21600,22760,26200,28640,25240,28080,27920,24520,24000,22280,19080,14840,11520,8000
2023-08-26,완속,1015,609,378,315,252,273,315,518,784,1001,1043,1169,1526,1561,1477,1519,1799,2163,2184,2198,2359,2121,2268,2233
2023-08-26,급속,5440,4000,3720,2880,4440,5400,10000,12560,15640,17760,19080,23440,23080,23800,23080,23400,21440,20160,19840,17760,13640,11280,9680,5440
2023-08-27,완속,847,819,420,224,252,203,210,483,595,1071,1358,1134,1386,1498,1785,1806,1967,2240,2688,2338,2485,2121,1827,1148
2023-08-27,급속,4160,2840,2480,2640,2920,3600,7760,10360,13320,15000,16680,18000,20960,19160,22720,21160,21800,18960,17600,16280,14360,10720,8160,5640
2023-08-28,완속,595,581,217,119,147,133,385,518,707,910,931,938,1064,1092,1372,1582,2044,2702,3094,3234,2247,2219,2058,1995
2023-08-28,급속,3440,2240,2640,2200,2240,4800,7840,12000,14680,17440,17320,21320,23320,24760,25840,26440,26720,22640,21000,17880,15800,10560,8640,5880
2023-08-29,완속,742,406,392,154,140,140,252,448,889,728,826,1148,1099,1197,1365,1743,2205,2583,3451,2877,2408,2212,2037,1400
2023-08-29,급속,3640,2920,1880,2680,3360,5080,9200,13160,14200,16400,18600,21080,23760,20680,22600,21160,21760,21640,19360,18040,16200,10560,8320,5640
2023-08-30,완속,742,483,287,161,133,119,308,469,714,763,875,875,959,1015,1421,1568,2275,2422,3122,3227,2380,2303,2093,2044
2023-08-30,급속,3520,3360,2360,2080,2840,4640,9080,10280,13840,15720,18560,22320,23880,23440,22360,23360,21160,22880,19960,17400,13520,11720,8640,5840
2023-08-31,완속,735,371,364,168,147,140,273,483,945,868,952,1337,1155,1043,1442,1841,2310,2709,3451,3199,2478,2401,2317,2296
2023-08-31,급속,3520,3640,2440,2080,2920,5160,8720,11400,15760,18720,21160,24000,26280,24720,26640,26640,27480,24960,24360,20320,16680,12720,10160,6760
2023-09-01,완속,931,462,294,259,140,203,329,427,889,889,784,1197,1036,1148,1337,1603,2107,2702,3220,3045,2625,2639,2464,2422
2023-09-01,급속,4320,3480,2280,2760,2600,5320,10680,12720,17400,18840,20640,24520,26040,24720,25440,24880,26040,24320,22400,20800,18360,13880,10000,6400
2023-09-02,완속,931,567,448,371,175,147,322,399,840,938,1001,987,1330,1449,1449,1554,1841,1974,2219,2282,2471,2268,2009,1617
2023-09-02,급속,4520,4080,3560,3480,3120,4400,8880,12640,15760,16440,19280,22320,22600,22480,22680,22160,20600,20280,16440,15920,14040,10280,6880,5920
2023-09-03,완속,756,742,567,259,196,210,329,357,637,1099,1148,1246,1330,1491,1617,1785,2072,2457,2387,2555,2450,2191,1638,1113
2023-09-03,급속,3880,2800,2040,2160,3200,4120,8240,8800,11920,14760,17000,17480,18400,20680,19800,21120,20560,20800,17120,16160,13000,9840,7960,5960
2023-09-04,완속,721,693,252,119,91,112,287,441,917,1022,791,1036,1078,1064,1386,1890,2198,3094,3374,2919,2611,2198,1890,1841
2023-09-04,급속,3920,2440,2600,2160,2040,5080,9040,10920,16320,18080,20440,22680,28000,24640,23840,24160,25040,25040,22760,19080,15240,10920,8240,5400
2023-09-05,완속,728,490,448,168,147,112,280,392,805,791,854,1155,917,1064,1197,1855,2324,2730,3206,3052,2751,2443,2051,2023
2023-09-05,급속,4120,3840,2440,2000,3200,5080,9320,11040,16840,19400,17720,23280,26560,23680,25720,25240,25240,23600,22040,18600,15960,11760,9640,6080
2023-09-06,완속,728,714,287,168,147,105,245,553,854,840,938,1246,1071,1008,1253,2065,2366,2730,3423,3122,2471,2373,2261,2184
2023-09-06,급속,4200,3000,2440,1920,3920,6080,10560,13480,15280,19320,20320,23840,25840,23920,25040,24320,26000,25400,23520,20600,15320,13000,10120,6480
2023-09-07,완속,756,490,315,189,119,168,385,560,756,777,959,1008,1092,924,1260,1764,2261,3052,3325,3241,2464,2597,2219,2163
2023-09-07,급속,3960,3200,2520,2600,3560,5600,9240,11640,16240,18800,20920,24120,26640,25480,22320,25520,25680,25680,23440,20720,17160,13560,10240,6880
2023-09-08,완속,679,665,315,238,98,140,322,595,994,833,1120,1218,1127,1218,1575,1995,2170,2870,3395,3304,2625,2660,2555,2464
2023-09-08,급속,4640,3320,3400,3120,3480,6120,11800,13120,16840,19240,19960,23960,27320,23400,26400,25760,26720,22600,24120,20040,17640,13400,10440,7320
2023-09-09,완속,973,672,399,280,252,238,385,630,861,945,1120,1204,1288,1575,1680,1771,1743,1883,2247,2499,2401,2240,2009,1981
2023-09-09,급속,5200,3720,3360,3160,4400,5640,10480,11640,14320,16720,19400,20280,22080,22680,25000,22320,21040,21320,16880,17320,14600,11280,7960,5200
2023-09-10,완속,826,511,497,231,203,203,322,385,784,1190,1211,1302,1351,1358,1694,1918,2002,2450,2513,2562,2310,2247,2149,1680
2023-09-10,급속,3680,3160,2080,2480,2520,3760,8840,10400,13080,14560,16040,16640,19120,19480,20440,21160,19560,18920,19760,14720,13600,10400,6680,5000
2023-09-11,완속,623,476,189,175,77,119,294,574,833,889,952,1057,1099,1162,1337,1904,2086,2702,3486,3080,2632,2254,2324,2247
2023-09-11,급속,3320,2640,2360,1560,2240,5160,9720,11720,16080,17120,19840,22320,26080,26480,24120,24800,26040,23760,22080,19880,15200,10480,10120,6720
2023-09-12,완속,707,497,280,203,147,175,273,525,833,700,1036,1141,931,882,1295,1673,2065,2947,3528,3269,2429,2296,2100,2072
2023-09-12,급속,3600,3280,2600,2640,2880,5080,10200,13480,16600,17200,17720,23960,25600,24760,24480,25280,26480,24760,22640,19320,15080,12520,10000,6520
2023-09-13,완속,616,602,546,147,133,119,287,483,861,973,1022,1204,945,1036,1113,1575,1862,2541,3213,2814,2688,2450,2219,2177
2023-09-13,급속,4440,3040,2360,2280,3160,5920,9320,12800,16600,17960,19280,22400,22960,22080,23080,21400,23600,22600,19680,18520,14520,10600,8200,5400
2023-09-14,완속,672,672,280,217,98,161,343,553,784,931,959,959,959,910,1253,1743,2184,3010,3283,3115,2296,2233,2177,2289
2023-09-14,급속,3640,2080,2560,2760,2720,5800,9520,14120,15640,18160,18760,23840,23200,24360,23720,24480,24200,24360,20720,19640,15880,12880,8680,5240
2023-09-15,완속,847,490,483,245,175,105,294,609,868,763,735,1078,1015,1057,1477,1638,2226,2730,3066,3234,2611,2331,2247,2212
2023-09-15,급속,4200,3640,2440,2920,3160,5040,9360,11400,15080,17960,17640,22040,25880,25200,23920,23720,24320,23600,21680,17720,16880,13240,10320,7040
2023-09-16,완속,889,861,378,280,196,182,371,476,623,854,952,1064,1372,1281,1505,1631,1799,2128,2408,2373,2163,2002,1897,1862
2023-09-16,급속,4520,3160,2920,3120,3080,5480,8720,12200,12680,15560,17840,19120,20280,19920,19360,20600,17600,16640,15560,13640,11560,9280,7200,4920
2023-09-17,완속,777,455,266,259,280,182,350,434,637,1022,1204,1134,1288,1547,1694,1841,2016,2632,2520,2562,2345,2051,1736,1694
2023-09-17,급속,2880,2400,3120,2040,3160,4080,5840,8720,12120,15040,17400,18040,19320,20000,18440,21840,21360,19880,17600,15400,12760,9520,7360,4840
2023-09-18,완속,567,560,231,126,98,105,315,511,721,875,791,994,812,1036,1463,1750,2205,3045,3423,3038,2485,2338,2170,2093
2023-09-18,급속,4360,3120,1880,1760,2560,5320,9560,12160,14520,18240,19360,22600,25480,26800,24960,25400,27040,27680,24920,21640,16560,12480,10360,7000
2023-09-19,완속,798,434,427,196,119,133,329,343,826,770,1050,889,903,1057,1183,1897,2128,3094,3227,2975,2429,2408,2415,2387
2023-09-19,급속,4040,3120,2520,2480,2920,5040,10600,12960,15720,19000,20720,21480,27920,24360,23720,25880,28640,25200,22200,20800,17040,12440,10240,7160
2023-09-20,완속,714,707,280,168,140,147,308,476,798,924,784,889,1029,945,1260,1610,2030,2695,3073,3087,2576,2275,2009,1953
2023-09-20,급속,4480,3120,2560,2440,3000,6240,9600,12160,14360,17040,18160,20000,21560,20720,20280,20400,22320,19080,17320,16960,14120,11040,8920,6160
2023-09-21,완속,798,441,434,280,105,140,308,413,1001,868,980,1211,910,994,1239,1750,2149,2597,3325,3164,2541,2352,2261,2212
2023-09-21,급속,4120,3720,2720,2080,3360,5480,10160,12040,15480,18040,20120,21480,26080,23360,25440,24520,25720,24200,22160,20680,15640,11880,10040,6320
2023-09-22,완속,987,511,280,196,140,203,245,581,1057,1099,952,1148,903,1064,1414,1715,1988,2772,3465,3248,2737,2653,2261,2191
2023-09-22,급속,3800,3640,2840,3040,2960,6000,10440,11520,17600,18880,20760,23760,25960,25280,24640,24320,26160,24520,21480,20240,19040,15120,11640,7520
2023-09-23,완속,889,875,371,287,203,210,364,609,826,973,1106,1155,1295,1414,1477,1645,1778,2177,2583,2569,2366,2443,1876,1813
2023-09-23,급속,5440,3520,3600,3400,4080,5560,9680,11920,14480,17000,18760,20280,22360,23600,22160,22000,22200,19720,19480,15600,12480,9840,8000,4960
2023-09-24,완속,784,448,308,203,245,203,343,532,672,1085,1183,1071,1225,1687,1463,2093,2114,2282,2891,2695,2457,1925,1869,1813
2023-09-24,급속,3360,2680,1960,2800,2840,3800,6320,10320,13080,15920,17280,17200,20320,20680,19280,20400,21800,20840,17520,15280,12480,8320,9000,5760
2023-09-25,완속,434,371,224,126,105,140,294,595,833,959,931,924,959,1134,1344,1834,2198,2821,3262,3157,2562,2478,2128,2107
2023-09-25,급속,3680,2480,2120,1760,2120,4640,7680,12640,15600,18920,17880,22800,25840,24240,24600,25720,26880,24240,21960,18240,15000,9520,9400,6240
2023-09-26,완속,770,742,392,161,161,133,259,413,805,917,728,966,1092,1043,1330,1603,1995,2709,3129,3465,2618,2492,2240,2184
2023-09-26,급속,4440,2800,2320,2760,2800,4320,7560,11000,14800,17360,19200,22280,25920,21480,21880,22800,25560,21000,20080,17960,17600,11000,9640,6120
